code,label,domain,layer,reason,excluded_edge_count
SG.NGT.WORK.EQ,SG.NGT.WORK.EQ,unknown,-1,upper_hierarchy_layer,0
SG.OBT.DVRC.EQ,SG.OBT.DVRC.EQ,unknown,-1,upper_hierarchy_layer,0
SG.OPN.BANK.EQ,SG.OPN.BANK.EQ,unknown,-1,upper_hierarchy_layer,0
SG.REM.RIGT.EQ,SG.REM.RIGT.EQ,unknown,-1,upper_hierarchy_layer,0
SH.DYN.MORT,SH.DYN.MORT,unknown,-1,upper_hierarchy_layer,0
SH.DYN.MORT.FE,SH.DYN.MORT.FE,unknown,-1,upper_hierarchy_layer,0
SH.DYN.MORT.MA,SH.DYN.MORT.MA,unknown,-1,upper_hierarchy_layer,0
SH.DYN.NMRT,SH.DYN.NMRT,unknown,-1,upper_hierarchy_layer,0
SH.IMM.MEAS,Measles Vaccination Rate for Toddlers,Health,3,non_indicator_hierarchy_node,272
SH.MMR.LEVE.AL,SH.MMR.LEVE.AL,unknown,-1,upper_hierarchy_layer,0
SH.MMR.LEVE.GT,SH.MMR.LEVE.GT,unknown,-1,upper_hierarchy_layer,0
SH.PAR.LEVE,SH.PAR.LEVE,unknown,-1,upper_hierarchy_layer,0
SH.PAR.LEVE.AL,SH.PAR.LEVE.AL,unknown,-1,upper_hierarchy_layer,0
SH.PAR.LEVE.FE,SH.PAR.LEVE.FE,unknown,-1,upper_hierarchy_layer,0
SH.PAR.LEVE.MA,SH.PAR.LEVE.MA,unknown,-1,upper_hierarchy_layer,0
SITC1_0,SITC1_0,unknown,-1,upper_hierarchy_layer,0
SITC1_3,SITC1_3,unknown,-1,upper_hierarchy_layer,0
SITC1_5,SITC1_5,unknown,-1,upper_hierarchy_layer,0
SITC1_9,SITC1_9,unknown,-1,upper_hierarchy_layer,0
SITC1_total,SITC1_total,unknown,-1,upper_hierarchy_layer,0
SLE.1T2.GPIA,SLE.1T2.GPIA,unknown,-1,upper_hierarchy_layer,0
SLE.1T3.F,SLE.1T3.F,unknown,-1,upper_hierarchy_layer,0
SP.DYN.AMRT.FE,SP.DYN.AMRT.FE,unknown,-1,upper_hierarchy_layer,0
SP.DYN.AMRT.MA,SP.DYN.AMRT.MA,unknown,-1,upper_hierarchy_layer,0
SP.DYN.CDRT.IN,SP.DYN.CDRT.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.IMRT.FE.IN,SP.DYN.IMRT.FE.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.IMRT.IN,SP.DYN.IMRT.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.IMRT.MA.IN,SP.DYN.IMRT.MA.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.LE00.MA.IN,SP.DYN.LE00.MA.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.LE60.FE.IN,SP.DYN.LE60.FE.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.LE60.MA.IN,SP.DYN.LE60.MA.IN,unknown,-1,upper_hierarchy_layer,0
SP.DYN.TFRT.IN,SP.DYN.TFRT.IN,unknown,-1,upper_hierarchy_layer,0
SP.POP.0004.MA,Boys Ages 0-4,Health,5,population_bucket_proxy_code,140
SP.POP.0004.MA.5Y,Young boys as share of male population,Health,5,population_bucket_proxy_code,280
SP.POP.0014.FE.IN,Young Girls Population (Ages 0-14),Health,4,population_bucket_proxy_code,420
SP.POP.0014.FE.ZS,SP.POP.0014.FE.ZS,unknown,-1,upper_hierarchy_layer,0
SP.POP.0014.MA.IN,Young Boys Population (Ages 0-14),Health,4,population_bucket_proxy_code,1080
SP.POP.0014.MA.ZS,SP.POP.0014.MA.ZS,unknown,-1,upper_hierarchy_layer,0
SP.POP.0014.TO.ZS,SP.POP.0014.TO.ZS,unknown,-1,upper_hierarchy_layer,0
SP.POP.0509.FE,Girls aged 5-9,Health,5,population_bucket_proxy_code,780
SP.POP.0509.FE.5Y,SP.POP.0509.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.0509.MA,Boys Ages 5-9,Health,5,population_bucket_proxy_code,680
SP.POP.0509.MA.5Y,SP.POP.0509.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.1014.FE,Number of Girls Ages 10-14,Education,4,population_bucket_proxy_code,776
SP.POP.1014.FE.5Y,SP.POP.1014.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.1014.MA.5Y,SP.POP.1014.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.1519.FE.5Y,SP.POP.1519.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.1519.MA.5Y,SP.POP.1519.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.1564.FE.IN,Working-Age Women,Education,5,population_bucket_proxy_code,652
SP.POP.1564.FE.ZS,SP.POP.1564.FE.ZS,unknown,-1,upper_hierarchy_layer,0
SP.POP.1564.MA.IN,Working-Age Men,Education,5,population_bucket_proxy_code,520
SP.POP.1564.MA.ZS,SP.POP.1564.MA.ZS,unknown,-1,upper_hierarchy_layer,0
SP.POP.1564.TO,Working-Age Population,Health,3,non_indicator_hierarchy_node,652
SP.POP.1564.TO.ZS,SP.POP.1564.TO.ZS,unknown,-1,upper_hierarchy_layer,0
SP.POP.2024.FE.5Y,SP.POP.2024.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.2024.MA.5Y,SP.POP.2024.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.2529.FE,Number of women aged 25-29,Education,5,population_bucket_proxy_code,420
SP.POP.2529.FE.5Y,SP.POP.2529.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.2529.MA,Number of men aged 25-29,Education,5,population_bucket_proxy_code,632
SP.POP.3034.FE,Number of Women Ages 30-34,Education,5,population_bucket_proxy_code,1548
SP.POP.3034.FE.5Y,SP.POP.3034.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.3034.MA.5Y,SP.POP.3034.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.3539.FE,Female Population Ages 35-39,Education,5,population_bucket_proxy_code,420
SP.POP.3539.FE.5Y,SP.POP.3539.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.3539.MA,Number of men aged 35-39,Education,5,population_bucket_proxy_code,140
SP.POP.3539.MA.5Y,SP.POP.3539.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.4044.FE.5Y,SP.POP.4044.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.4044.MA.5Y,SP.POP.4044.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.4549.FE.5Y,SP.POP.4549.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.4549.MA,Number of men aged 45-49,Health,5,population_bucket_proxy_code,520
SP.POP.4549.MA.5Y,SP.POP.4549.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.5054.MA,Male Population Ages 50-54,Health,5,population_bucket_proxy_code,1036
SP.POP.5054.MA.5Y,SP.POP.5054.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.5559.FE,SP.POP.5559.FE,unknown,-1,upper_hierarchy_layer,0
SP.POP.5559.MA,Male Population Ages 55-59,Health,5,population_bucket_proxy_code,420
SP.POP.5559.MA.5Y,SP.POP.5559.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.6064.MA,Male Population Ages 60-64,Health,5,population_bucket_proxy_code,908
SP.POP.6569.FE,Number of Women Ages 65-69,Health,5,population_bucket_proxy_code,360
SP.POP.6569.MA,Men Aged 65-69 Population,Health,5,population_bucket_proxy_code,280
SP.POP.6569.MA.5Y,SP.POP.6569.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.65UP.FE.IN,Elderly Women Population (65 and Older),Health,5,population_bucket_proxy_code,380
SP.POP.65UP.MA.IN,Senior Men (65+) Population,Health,5,population_bucket_proxy_code,560
SP.POP.65UP.TO,Total Population 65 and Older,Health,4,population_bucket_proxy_code,680
SP.POP.7074.FE,Women aged 70-74,Health,5,population_bucket_proxy_code,560
SP.POP.7074.MA,Number of men aged 70-74,Health,5,population_bucket_proxy_code,268
SP.POP.7579.FE,Number of women aged 75-79,Health,5,population_bucket_proxy_code,540
SP.POP.7579.MA,Male Population Ages 75-79,Health,5,population_bucket_proxy_code,280
SP.POP.7579.MA.5Y,SP.POP.7579.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.80UP.FE.5Y,SP.POP.80UP.FE.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.80UP.MA.5Y,SP.POP.80UP.MA.5Y,unknown,-1,upper_hierarchy_layer,0
SP.POP.AG00.FE.IN,Number of newborn girls,Health,5,population_bucket_proxy_code,280
SP.POP.AG00.MA.IN,Male Population at Age 0 (Newborns),Health,4,population_bucket_proxy_code,140
SP.POP.AG01.FE.IN,Female Population Age 1 (Estimated),Health,5,population_bucket_proxy_code,140
SP.POP.AG01.MA.IN,1-Year-Old Boys Population,Health,4,population_bucket_proxy_code,140
SP.POP.AG02.FE.IN,Number of 2-Year-Old Girls,Health,5,population_bucket_proxy_code,420
SP.POP.AG02.MA.IN,Number of 2-year-old boys,Health,4,population_bucket_proxy_code,420
SP.POP.AG03.MA.IN,SP.POP.AG03.MA.IN,unknown,-1,upper_hierarchy_layer,0
SP.POP.AG04.MA.IN,SP.POP.AG04.MA.IN,unknown,-1,upper_hierarchy_layer,0
SP.POP.AG05.MA.IN,Number of 5-year-old boys,Health,4,population_bucket_proxy_code,140
SP.POP.AG06.FE.IN,Number of 6-year-old girls,Health,5,population_bucket_proxy_code,420
SP.POP.AG07.FE.IN,Number of 7-year-old girls,Health,5,population_bucket_proxy_code,420
SP.POP.AG08.MA.IN,Male Population at Age 8,Health,4,population_bucket_proxy_code,280
SP.POP.AG09.FE.IN,Female Population Age 9 (Estimated),Health,5,population_bucket_proxy_code,420
SP.POP.AG09.MA.IN,Number of 9-year-old boys,Health,4,population_bucket_proxy_code,420
SP.POP.AG10.FE.IN,Female Population Age 10 (Estimated),Education,5,population_bucket_proxy_code,420
SP.POP.AG10.MA.IN,Number of 10-year-old boys,Education,5,population_bucket_proxy_code,280
SP.POP.AG11.FE.IN,Number of 11-year-old girls,Education,5,population_bucket_proxy_code,528
SP.POP.AG11.MA.IN,Number of 11-year-old boys,Education,5,population_bucket_proxy_code,700
SP.POP.AG12.FE.IN,Number of 12-Year-Old Girls,Education,5,population_bucket_proxy_code,840
SP.POP.AG12.MA.IN,12-Year-Old Boys Population,Education,5,population_bucket_proxy_code,840
SP.POP.AG13.MA.IN,13-Year-Old Boys Population,Education,5,population_bucket_proxy_code,680
SP.POP.AG20.FE.IN,Number of 20-year-old women,Education,5,population_bucket_proxy_code,140
SP.POP.AG20.MA.IN,Number of 20-Year-Old Men,Education,5,population_bucket_proxy_code,280
SP.POP.AG21.FE.IN,SP.POP.AG21.FE.IN,unknown,-1,upper_hierarchy_layer,0
SP.POP.AG24.MA.IN,Male Population at Age 24,Health,4,population_bucket_proxy_code,660
SP.POP.AG25.MA.IN,Number of 25-year-old men,Education,5,population_bucket_proxy_code,400
SP.POP.DPND,SP.POP.DPND,unknown,-1,upper_hierarchy_layer,0
SP.POP.DPND.OL,SP.POP.DPND.OL,unknown,-1,upper_hierarchy_layer,0
SP.POP.DPND.YG,SP.POP.DPND.YG,unknown,-1,upper_hierarchy_layer,0
SP.POP.TOTL,Total Population,Health,4,population_bucket_proxy_code,420
SP.URB.TOTL.IN.ZS,SP.URB.TOTL.IN.ZS,unknown,-1,upper_hierarchy_layer,0
SPI.D1.5.CHLD.MORT,SPI.D1.5.CHLD.MORT,unknown,-1,upper_hierarchy_layer,0
SPI.D1.5.DT.TDS.DPPF.XP.ZS,SPI.D1.5.DT.TDS.DPPF.XP.ZS,unknown,-1,upper_hierarchy_layer,0
SPI.D1.5.LFP,SPI.D1.5.LFP,unknown,-1,upper_hierarchy_layer,0
SPI.D1.5.POV,SPI.D1.5.POV,unknown,-1,upper_hierarchy_layer,0
SPI.D1.5.SAFE.MAN.WATER,SPI.D1.5.SAFE.MAN.WATER,unknown,-1,upper_hierarchy_layer,0
SPI.D3.1.POV,SPI.D3.1.POV,unknown,-1,upper_hierarchy_layer,0
SPI.D3.10.NEQL,SPI.D3.10.NEQL,unknown,-1,upper_hierarchy_layer,0
SPI.D3.11.CITY,SPI.D3.11.CITY,unknown,-1,upper_hierarchy_layer,0
SPI.D3.12.CNSP,SPI.D3.12.CNSP,unknown,-1,upper_hierarchy_layer,0
SPI.D3.13.CLMT,SPI.D3.13.CLMT,unknown,-1,upper_hierarchy_layer,0
SPI.D3.15.LAND,SPI.D3.15.LAND,unknown,-1,upper_hierarchy_layer,0
SPI.D3.16.INST,SPI.D3.16.INST,unknown,-1,upper_hierarchy_layer,0
SPI.D3.17.PTNS,SPI.D3.17.PTNS,unknown,-1,upper_hierarchy_layer,0
SPI.D3.2.HNGR,SPI.D3.2.HNGR,unknown,-1,upper_hierarchy_layer,0
SPI.D3.3.HLTH,SPI.D3.3.HLTH,unknown,-1,upper_hierarchy_layer,0
SPI.D3.4.EDUC,SPI.D3.4.EDUC,unknown,-1,upper_hierarchy_layer,0
SPI.D3.5.GEND,SPI.D3.5.GEND,unknown,-1,upper_hierarchy_layer,0
SPI.D3.6.WTRS,SPI.D3.6.WTRS,unknown,-1,upper_hierarchy_layer,0
SPI.D3.7.ENRG,SPI.D3.7.ENRG,unknown,-1,upper_hierarchy_layer,0
SPI.D3.8.WORK,SPI.D3.8.WORK,unknown,-1,upper_hierarchy_layer,0
SPI.D3.9.INDY,SPI.D3.9.INDY,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.1.POPU,SPI.D4.1.1.POPU,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.2.AGRI,SPI.D4.1.2.AGRI,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.3.BIZZ,SPI.D4.1.3.BIZZ,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.4.HOUS,SPI.D4.1.4.HOUS,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.5.AGSVY,SPI.D4.1.5.AGSVY,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.6.LABR,SPI.D4.1.6.LABR,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.7.HLTH,SPI.D4.1.7.HLTH,unknown,-1,upper_hierarchy_layer,0
SPI.D4.1.8.BZSVY,SPI.D4.1.8.BZSVY,unknown,-1,upper_hierarchy_layer,0
SPI.D4.2.3.CRVS,SPI.D4.2.3.CRVS,unknown,-1,upper_hierarchy_layer,0
SPI.DIM1.5.INDEX,SPI.DIM1.5.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM3.1.INDEX,SPI.DIM3.1.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM3.2.INDEX,SPI.DIM3.2.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM3.3.INDEX,SPI.DIM3.3.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM3.4.INDEX,SPI.DIM3.4.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM4.1.CEN.INDEX,SPI.DIM4.1.CEN.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM4.1.SVY.INDEX,SPI.DIM4.1.SVY.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.DIM4.2.INDEX,SPI.DIM4.2.INDEX,unknown,-1,upper_hierarchy_layer,0
SPI.INDEX.PIL1,SPI.INDEX.PIL1,unknown,-1,upper_hierarchy_layer,0
SPI.INDEX.PIL3,SPI.INDEX.PIL3,unknown,-1,upper_hierarchy_layer,0
TB_1,TB_1,unknown,-1,upper_hierarchy_layer,0
TB_c_dst_rlt_new_pct,TB_c_dst_rlt_new_pct,unknown,-1,upper_hierarchy_layer,0
TB_c_dst_rlt_ret_pct,TB_c_dst_rlt_ret_pct,unknown,-1,upper_hierarchy_layer,0
TB_c_mdr_tsr,TB_c_mdr_tsr,unknown,-1,upper_hierarchy_layer,0
TB_c_mdr_tx,TB_c_mdr_tx,unknown,-1,upper_hierarchy_layer,0
TB_c_new_tsr,TB_c_new_tsr,unknown,-1,upper_hierarchy_layer,0
TB_c_newinc,TB_c_newinc,unknown,-1,upper_hierarchy_layer,0
TB_c_ret_tsr,TB_c_ret_tsr,unknown,-1,upper_hierarchy_layer,0
TB_c_tbhiv_tsr,TB_c_tbhiv_tsr,unknown,-1,upper_hierarchy_layer,0
TB_e_inc_num,TB_e_inc_num,unknown,-1,upper_hierarchy_layer,0
TB_e_inc_tbhiv_100k,TB_e_inc_tbhiv_100k,unknown,-1,upper_hierarchy_layer,0
TB_e_mort_exc_tbhiv_num,TB_e_mort_exc_tbhiv_num,unknown,-1,upper_hierarchy_layer,0
TB_hiv_art_pct,TB_hiv_art_pct,unknown,-1,upper_hierarchy_layer,0
TB_hivtest_pct,TB_hivtest_pct,unknown,-1,upper_hierarchy_layer,0
TB_hivtest_pos_pct,TB_hivtest_pos_pct,unknown,-1,upper_hierarchy_layer,0
TB_new_labconf,TB_new_labconf,unknown,-1,upper_hierarchy_layer,0
TB_new_oth,TB_new_oth,unknown,-1,upper_hierarchy_layer,0
TB_new_sn,TB_new_sn,unknown,-1,upper_hierarchy_layer,0
TB_new_su,TB_new_su,unknown,-1,upper_hierarchy_layer,0
TB_notif_num_labconf,TB_notif_num_labconf,unknown,-1,upper_hierarchy_layer,0
TB_notif_num_newrel_clindx,TB_notif_num_newrel_clindx,unknown,-1,upper_hierarchy_layer,0
TB_notif_num_newrel_ep,TB_notif_num_newrel_ep,unknown,-1,upper_hierarchy_layer,0
TB_ret_oth,TB_ret_oth,unknown,-1,upper_hierarchy_layer,0
TB_ret_tad,TB_ret_tad,unknown,-1,upper_hierarchy_layer,0
TB_ret_taf,TB_ret_taf,unknown,-1,upper_hierarchy_layer,0
TB_rr_mdr,TB_rr_mdr,unknown,-1,upper_hierarchy_layer,0
TB_tot_newrel,TB_tot_newrel,unknown,-1,upper_hierarchy_layer,0
TRTP.02,TRTP.02,unknown,-1,upper_hierarchy_layer,0
TRTP.02.F,TRTP.02.F,unknown,-1,upper_hierarchy_layer,0
TRTP.02.GPIA,TRTP.02.GPIA,unknown,-1,upper_hierarchy_layer,0
TRTP.1,TRTP.1,unknown,-1,upper_hierarchy_layer,0
TRTP.1.F,TRTP.1.F,unknown,-1,upper_hierarchy_layer,0
TRTP.1.M,TRTP.1.M,unknown,-1,upper_hierarchy_layer,0
TRTP.2,TRTP.2,unknown,-1,upper_hierarchy_layer,0
TRTP.2.M,TRTP.2.M,unknown,-1,upper_hierarchy_layer,0
TRTP.2T3.GPIA,TRTP.2T3.GPIA,unknown,-1,upper_hierarchy_layer,0
TRTP.3,TRTP.3,unknown,-1,upper_hierarchy_layer,0
TRTP.3.F,TRTP.3.F,unknown,-1,upper_hierarchy_layer,0
TRTP.3.GPIA,TRTP.3.GPIA,unknown,-1,upper_hierarchy_layer,0
TRTP.3.M,TRTP.3.M,unknown,-1,upper_hierarchy_layer,0
TX.VAL.FUEL.ZS.UN,TX.VAL.FUEL.ZS.UN,unknown,-1,upper_hierarchy_layer,0
WHOSIS_000014,WHOSIS_000014,unknown,-1,upper_hierarchy_layer,0
WHS3_42,WHS3_42,unknown,-1,upper_hierarchy_layer,0
WHS3_45,WHS3_45,unknown,-1,upper_hierarchy_layer,0
WHS3_49,WHS3_49,unknown,-1,upper_hierarchy_layer,0
WHS3_50,WHS3_50,unknown,-1,upper_hierarchy_layer,0
WHS3_53,WHS3_53,unknown,-1,upper_hierarchy_layer,0
WHS3_57,WHS3_57,unknown,-1,upper_hierarchy_layer,0
WHS4_117,Hepatitis B Vaccination Coverage,Environment,5,label_coverage_metric,82
WHS4_128,WHS4_128,unknown,-1,upper_hierarchy_layer,0
WHS4_129,Hib Vaccine Coverage (3 doses),Economic,5,label_coverage_metric,41
WHS4_543,WHS4_543,unknown,-1,upper_hierarchy_layer,0
WHS4_544,Polio Vaccination Coverage Rate,Economic,5,label_coverage_metric,41
WHS6_102,WHS6_102,unknown,-1,upper_hierarchy_layer,0
WHS8_110,WHS8_110,unknown,-1,upper_hierarchy_layer,0
XGDP.02.FSGOV,XGDP.02.FSGOV,unknown,-1,upper_hierarchy_layer,0
XGDP.FSHH.FFNTR,XGDP.FSHH.FFNTR,unknown,-1,upper_hierarchy_layer,0
XGDP.FSPE.FFNTR,XGDP.FSPE.FFNTR,unknown,-1,upper_hierarchy_layer,0
XGOVEXP.IMFCALC,XGOVEXP.IMFCALC,unknown,-1,upper_hierarchy_layer,0
YEARS.FC.COMP.02,YEARS.FC.COMP.02,unknown,-1,upper_hierarchy_layer,0
aceucoi992,aceucoi992,unknown,-1,upper_hierarchy_layer,0
aceucoi999,aceucoi999,unknown,-1,upper_hierarchy_layer,0
aceuhni999,aceuhni999,unknown,-1,upper_hierarchy_layer,0
acfccoi992,acfccoi992,unknown,-1,upper_hierarchy_layer,0
acfcgoi999,acfcgoi999,unknown,-1,upper_hierarchy_layer,0
acolgoi999,Average Consumption Level (All Groups),Development,5,generic_population_aggregate,840
acompxi999,acompxi999,unknown,-1,upper_hierarchy_layer,0
aconfci992,aconfci992,unknown,-1,upper_hierarchy_layer,0
acwbusi992,acwbusi992,unknown,-1,upper_hierarchy_layer,0
acwfini992,acwfini992,unknown,-1,upper_hierarchy_layer,0
acwfini999,acwfini999,unknown,-1,upper_hierarchy_layer,0
acwhoui999,acwhoui999,unknown,-1,upper_hierarchy_layer,0
acwnfai992,acwnfai992,unknown,-1,upper_hierarchy_layer,0
adiincj999,adiincj999,unknown,-1,upper_hierarchy_layer,0
aedpgei999,aedpgei999,unknown,-1,upper_hierarchy_layer,0
aenvgei999,aenvgei999,unknown,-1,upper_hierarchy_layer,0
afdirxi992,afdirxi992,unknown,-1,upper_hierarchy_layer,0
afinpxi999,afinpxi999,unknown,-1,upper_hierarchy_layer,0
aflciri992,aflciri992,unknown,-1,upper_hierarchy_layer,0
agninci992,agninci992,unknown,-1,upper_hierarchy_layer,0
agsmhni999,Average Government Social Support (All Population),Development,5,generic_population_aggregate,560
agvacoi992,agvacoi992,unknown,-1,upper_hierarchy_layer,0
agvahni999,agvahni999,unknown,-1,upper_hierarchy_layer,0
agvatoi999,agvatoi999,unknown,-1,upper_hierarchy_layer,0
agwhoui992,agwhoui992,unknown,-1,upper_hierarchy_layer,0
ansrgoi999,ansrgoi999,unknown,-1,upper_hierarchy_layer,0
aprgnpi999,aprgnpi999,unknown,-1,upper_hierarchy_layer,0
aptfhri992,aptfhri992,unknown,-1,upper_hierarchy_layer,0
aptfhri999,aptfhri999,unknown,-1,upper_hierarchy_layer,0
aptfori999,aptfori999,unknown,-1,upper_hierarchy_layer,0
aptincj999,aptincj999,unknown,-1,upper_hierarchy_layer,0
apweqii999,apweqii999,unknown,-1,upper_hierarchy_layer,0
apwhoui992,apwhoui992,unknown,-1,upper_hierarchy_layer,0
asaggoi992,Adult Social Security Coverage,Development,5,label_coverage_metric,420
asavhoi999,Average Social Wealth Share (All Groups),Development,5,generic_population_aggregate,420
ascgnxi992,ascgnxi992,unknown,-1,upper_hierarchy_layer,0
ascrpxi999,ascrpxi999,unknown,-1,upper_hierarchy_layer,0
asprgoi999,Average Social Program Coverage,Development,5,label_coverage_metric,1400
atgnmxi992,atgnmxi992,unknown,-1,upper_hierarchy_layer,0
atgnmxi999,atgnmxi999,unknown,-1,upper_hierarchy_layer,0
atsvpxi999,atsvpxi999,unknown,-1,upper_hierarchy_layer,0
br_newconst,br_newconst,unknown,-1,upper_hierarchy_layer,0
ciri_speech,ciri_speech,unknown,-1,upper_hierarchy_layer,0
coarse_1,Aging Population Demographics,Health,2,non_indicator_hierarchy_node,0
coarse_10,Teacher Availability & Distribution,Education,2,non_indicator_hierarchy_node,0
coarse_11,Government Spending & Public Finance,Economic,2,non_indicator_hierarchy_node,0
coarse_12,Household Income and Consumption,Economic,2,non_indicator_hierarchy_node,0
coarse_13,Economic Vulnerability & Aid Dependence,Economic,2,non_indicator_hierarchy_node,0
coarse_14,Trade Flows & Exchange Rates,Economic,2,non_indicator_hierarchy_node,0
coarse_15,Personal Care & Household Services,Economic,2,non_indicator_hierarchy_node,0
coarse_16,Wealth Distribution & Economic Freedom,Economic,2,non_indicator_hierarchy_node,0
coarse_17,Political Representation & Access,Economic,2,non_indicator_hierarchy_node,0
coarse_18,Women's Rights and Empowerment,Economic,2,non_indicator_hierarchy_node,0
coarse_19,Pre-Tax Income Distribution,Economic,2,non_indicator_hierarchy_node,0
coarse_2,Educational Attainment and Access,Health,2,non_indicator_hierarchy_node,0
coarse_20,Resource Distribution & Worker Share,Economic,2,non_indicator_hierarchy_node,0
coarse_21,Violence Prevention & Conflict Resolution,Security,2,non_indicator_hierarchy_node,0
coarse_22,Military Spending & Defense Investment,Security,2,non_indicator_hierarchy_node,0
coarse_23,Political Stability & Democratic Governance,Security,2,non_indicator_hierarchy_node,0
coarse_24,Personal Security & Violence Protection,Security,2,non_indicator_hierarchy_node,0
coarse_25,Government Safety Services Expenditure,Security,2,non_indicator_hierarchy_node,0
coarse_26,Civil Society Participation & Rights,Governance,2,non_indicator_hierarchy_node,0
coarse_27,Media Freedom & Independence,Governance,2,non_indicator_hierarchy_node,0
coarse_28,Political Systems & Electoral Processes,Governance,2,non_indicator_hierarchy_node,0
coarse_29,Government Integrity & Consultation,Governance,2,non_indicator_hierarchy_node,0
coarse_3,Population Health Investment & Outcomes,Health,2,non_indicator_hierarchy_node,0
coarse_30,Democratic Quality & Deliberation,Governance,2,non_indicator_hierarchy_node,0
coarse_31,Economic Activity & Environmental Impact,Development,2,non_indicator_hierarchy_node,0
coarse_32,National Wealth & Defense Investment,Development,2,non_indicator_hierarchy_node,0
coarse_33,Institutional Capacity & Funding,Development,2,non_indicator_hierarchy_node,0
coarse_34,Wealth Distribution Across Demographics,Development,2,non_indicator_hierarchy_node,0
coarse_35,Market Access & Consumption,Development,2,non_indicator_hierarchy_node,0
coarse_36,International Trade & Services Economy,Economic,2,non_indicator_hierarchy_node,0
coarse_37,Human Capital Value Measurement,Economic,2,non_indicator_hierarchy_node,0
coarse_38,Income Sources & Benefits,Economic,2,non_indicator_hierarchy_node,0
coarse_39,Democratic Participation & Governance Quality,Economic,2,non_indicator_hierarchy_node,0
coarse_4,Child and Youth Population,Health,2,non_indicator_hierarchy_node,0
coarse_40,Workforce Skills & Training Development,Economic,2,non_indicator_hierarchy_node,0
coarse_41,Energy Consumption & Environmental Impact,Environment,2,non_indicator_hierarchy_node,0
coarse_42,Water Resources & Agricultural Productivity,Environment,2,non_indicator_hierarchy_node,0
coarse_43,Employment & Labor Force Participation,Environment,2,non_indicator_hierarchy_node,0
coarse_44,Market-Based Environmental Solutions,Environment,2,non_indicator_hierarchy_node,0
coarse_45,Environmental Protection & Conservation,Environment,2,non_indicator_hierarchy_node,0
coarse_5,Population Growth & Demographics,Health,2,non_indicator_hierarchy_node,0
coarse_6,Educational Access and Attainment,Education,2,non_indicator_hierarchy_node,0
coarse_7,School Enrollment and Access,Education,2,non_indicator_hierarchy_node,0
coarse_8,Educational Completion Across Demographics,Education,2,non_indicator_hierarchy_node,0
coarse_9,Education System Structure & Delivery,Education,2,non_indicator_hierarchy_node,0
e_democracy_breakdowns,e_democracy_breakdowns,unknown,-1,upper_hierarchy_layer,0
e_pop,Total Population,Health,5,population_bucket_proxy,420
e_v2x_civlib_4C,e_v2x_civlib_4C,unknown,-1,upper_hierarchy_layer,0
e_v2x_jucon_5C,e_v2x_jucon_5C,unknown,-1,upper_hierarchy_layer,0
